,Player,Age,GS,3PA,2PA,FTA,TRB,AST,STL,BLK,TOV,PF,PTS,W/L%,SRS,TS%
286,Jordan Poole,22,1.1885904573209842,2.1661033346935414,0.679236432488305,1.160328671063318,-0.019586741933603158,1.1624729653280255,0.46587049173411715,-0.18540884027065505,1.7971845452412114,1.377120822775899,1.6200660062888406,1.0487760239524697,1.19166451056677,0.5102699824740822
287,Juan Toscano-Anderson,28,-0.5553801813512764,-0.654909114243053,-0.6117941652455479,-0.3940040850993489,-0.43537547420832984,-0.09175757763076135,0.22476557513947132,-0.45185147296363987,-0.14073974995038205,-0.0018648942830248399,-0.6537841083844191,1.0487760239524697,1.19166451056677,0.24096405668510867
288,Kevon Looney,25,2.312482646687552,-1.1838489484186645,0.10878105209427714,-0.08313753386681554,1.6019893139378307,0.07183771058125435,-0.016339341455174267,0.6139190578082996,-0.2618600183998566,1.2517584848614514,-0.3537622182539195,1.0487760239524697,1.19166451056677,0.46370951273064137
289,Klay Thompson,31,0.45224729877047415,2.915434766442325,1.3998116498281297,-0.02096422362030881,0.18830762420376018,0.5080918124799627,-0.25744425804981985,0.34747642511531474,0.3437413238475163,0.12349744363142261,1.92008789641934,1.0487760239524697,1.19166451056677,0.1290787447190348
290,Moses Moody,19,-0.36160566594324745,-0.25820423861134434,-0.7919379695805041,-0.5805240158388689,-0.8095853332555838,-0.8006704932161625,-1.2218639244284024,-0.45185147296363987,-0.8674613606472296,-1.0047635975986058,-0.6064122309953928,1.0487760239524697,1.19166451056677,0.3500492063604896
291,Nemanja Bjelica,33,-0.7879095998409111,-0.25820423861134434,-0.4016263935214322,-0.3318307748528422,0.2714653706587054,0.18090123605593156,-0.016339341455174267,0.08103379242232991,0.22262105539804164,0.24885978154587032,-0.33797159245757746,1.0487760239524697,1.19166451056677,0.3461726418270676
292,Otto Porter Jr.,28,-0.20658605361682428,0.3148139150789014,-0.25150655657563536,-0.3940040850993489,0.9367273422982683,-0.20082110310543844,1.1891852415180542,0.34747642511531474,-0.5041005552988058,-0.37795190802636774,-0.006368450734393831,1.0487760239524697,1.19166451056677,0.3849647182831004
293,Quinndary Weatherspoon,25,-0.7879095998409111,-0.963457350845493,-0.7619140021913446,-0.7048706363318823,-0.8927430797105291,-0.7461387304788241,-1.2218639244284024,-0.7182941056566249,-0.8674613606472296,-0.2525895701119203,-0.8748528695332082,1.0487760239524697,1.19166451056677,0.7930218162582049
294,Stephen Curry,33,1.6924041973818593,3.973314434793547,1.0095000737690583,1.9064083940213983,0.7288329761609049,2.4167035082868122,1.6713950747073454,0.08103379242232991,2.645026424387533,0.4995844573747655,2.725409812032786,1.0487760239524697,1.19166451056677,0.5345031521299247
295,Anfernee Simons,22,0.3747374926072626,2.25425997372281,0.6492124650991458,0.22772901736571782,-0.3522177277533844,1.107941202590687,-0.25744425804981985,-0.7182941056566249,1.1915832029938385,0.3742221194603178,1.4305784967327357,-1.2052415222589337,-1.8080768519096588,0.37694579867142863
296,Ben McLemore,28,-0.5553801813512764,1.6812418200325645,-0.6418181326347072,-0.14531084411332226,-0.768006460028111,-0.5280116795294698,-0.016339341455174267,-0.45185147296363987,-0.14073974995038205,-0.0018648942830248399,0.30944406519244777,-1.2052415222589337,-1.8080768519096588,0.2595213302496236
297,Brandon Williams,22,-0.1678311505352185,0.7555971102252446,0.9794761063798987,1.4711952222958515,-0.14432336161602108,1.107941202590687,0.9480803249234083,0.08103379242232991,1.6760642767917366,0.750309133203661,0.7357909616936842,-1.2052415222589337,-1.8080768519096588,-0.4154775519808916
298,CJ Elleby,21,0.297227686444051,-0.21412591909671,-0.2815305239647947,-0.14531084411332226,0.18830762420376018,-0.20082110310543844,-0.016339341455174267,-0.18540884027065505,-0.019619481500907487,0.4995844573747655,-0.3853434698466037,-1.2052415222589337,-1.8080768519096588,-0.3064817870561472
299,Cameron McGriff,24,-0.7879095998409111,-0.30228255812597865,-0.4016263935214322,-0.5805240158388689,0.6456752297059595,-0.47347991679213125,-1.462968841023048,-0.18540884027065505,-1.2308221659956533,0.8756714711181082,-0.5590403536063665,-1.2052415222589337,-1.8080768519096588,-0.4635877659919496
300,Cody Zeller,29,-0.7879095998409111,-1.1397706289040301,-0.25150655657563536,0.10338239687270452,0.4793597367960687,-0.5825434422668083,-0.7396540912391111,-0.45185147296363987,-0.38298028684933133,0.6249467952892133,-0.48008722462465614,-1.2052415222589337,-1.8080768519096588,0.7824740190331485
301,Damian Lillard,31,0.3359825895256568,3.1358263640154966,1.5499314867739264,2.8390080477189983,0.2714653706587054,2.9620211356601978,-0.016339341455174267,0.08103379242232991,2.2816656190391096,-0.37795190802636774,2.4885504250876553,-1.2052415222589337,-1.8080768519096588,0.1591814330166829
302,Dennis Smith Jr.,24,-0.632889987514488,-0.8753007118162245,0.10878105209427714,0.04120908662619779,-0.43537547420832984,0.9443459143786713,1.4302901581126994,-0.18540884027065505,0.46486159229699076,-0.2525895701119203,-0.4169247214392879,-1.2052415222589337,-1.8080768519096588,-0.39198349782668646
303,Didi Louzada,22,-0.7491546967593053,-0.037812641038172855,-0.8820098717479822,-0.8913905670714023,-0.6432698403456931,-0.6916069677414856,-0.9807590078337567,-0.45185147296363987,-0.5041005552988058,-0.2525895701119203,-0.6853653599771031,-1.2052415222589337,-1.8080768519096588,-0.1220707582823093
304,Drew Eubanks,24,0.41349239568886836,-1.0516139898747616,0.25890088904007397,0.10338239687270452,0.8119907226158504,-0.3644163913174541,-0.4985491746444654,0.6139190578082996,0.1015007869485672,0.12349744363142261,-0.0853215797161041,-1.2052415222589337,-1.8080768519096588,0.8360048575623363
305,Elijah Hughes,23,-0.632889987514488,-0.037812641038172855,-0.7919379695805041,-0.8292172568248956,-0.768006460028111,-0.6916069677414856,-0.4985491746444654,-0.45185147296363987,-0.6252208237482805,-0.6286765838552629,-0.7485278631624716,-1.2052415222589337,-1.8080768519096588,-0.8065385011124974
306,Greg Brown III,20,-0.5553801813512764,-0.6108307947284187,-0.4016263935214322,-0.14531084411332226,-0.26905998129843917,-0.6370752050041469,-0.25744425804981985,0.34747642511531474,-0.2618600183998566,0.3742221194603178,-0.5590403536063665,-1.2052415222589337,-1.8080768519096588,-0.16470750320915772
307,Jarron Cumberland,24,-0.7879095998409111,-1.0516139898747616,-1.1222016108612571,-1.0157371875644157,-1.0174796993929471,-0.8552022559535011,-1.462968841023048,-0.9847367383496097,-1.2308221659956533,-1.1301259355130535,-1.1906653854600497,-1.2052415222589337,-1.8080768519096588,-0.23295031579348416
308,Josh Hart,26,1.2661002634841956,0.5352055126520728,0.7693083346557831,1.4090219120493443,1.5604104407103583,1.2170047280653638,1.1891852415180542,-0.45185147296363987,1.312703471443313,1.5024831606903462,1.0516034776205259,-1.2052415222589337,-1.8080768519096588,0.5909922114100528
309,Justise Winslow,25,-0.36160566594324745,-0.5667524752137845,-0.011314817462360438,-0.14531084411332226,0.3130442438861783,-0.03722581489342274,0.22476557513947132,0.34747642511531474,-0.019619481500907487,-0.2525895701119203,-0.4011340956429457,-1.2052415222589337,-1.8080768519096588,-0.429930566935286
310,Jusuf Nurkic,27,1.382364972729013,-0.7430657532723216,1.7000513237197235,1.9685817042679048,3.181986496581792,0.5080918124799627,1.1891852415180542,0.6139190578082996,1.918304813690686,2.254657188177032,1.067394103416868,-1.2052415222589337,-1.8080768519096588,0.4074828574236622
311,Keljin Blevins,26,-0.7491546967593053,-0.17004759958207585,-0.8219619369696635,-0.7670439465783889,-0.8095853332555838,-0.6916069677414856,-0.4985491746444654,-0.9847367383496097,-0.6252208237482805,-0.8794012596841582,-0.81169036634784,-1.2052415222589337,-1.8080768519096588,-0.9043144586037544
312,Keon Johnson,19,-0.32285076286164166,0.0062656784764614755,0.16882898687259568,-0.14531084411332226,-0.518533220663275,0.12636947331859294,0.46587049173411715,-0.18540884027065505,0.22262105539804164,0.3742221194603178,-0.1642747086978145,-1.2052415222589337,-1.8080768519096588,-0.6146975348637183
313,Kris Dunn,27,-0.6716448905960938,-0.8312223923015901,0.7392843672666238,-0.20748415435982887,0.021992131293869545,2.0349811691254422,2.394709824491282,-0.45185147296363987,1.5549440083422619,1.377120822775899,-0.10111220551244626,-1.2052415222589337,-1.8080768519096588,-0.3625271157624457
314,Nassir Little,21,0.10345317103602204,0.4470488736228044,-0.07136275224067923,0.3520756378587313,0.8951484690707954,-0.3098846285801155,-0.016339341455174267,1.4132469558872545,-0.019619481500907487,0.4995844573747655,0.2462815620070797,-1.2052415222589337,-1.8080768519096588,0.35693394327775396
315,Trendon Watford,21,-0.40036056902485323,-0.8312223923015901,0.22887692165091447,0.22772901736571782,0.2714653706587054,-0.09175757763076135,-0.25744425804981985,0.6139190578082996,-0.14073974995038205,1.001033809032556,-0.10111220551244626,-1.2052415222589337,-1.8080768519096588,0.41521598644777047
316,Anthony Davis,28,0.7622865234233205,-0.3904391971552472,3.471465399680126,2.7768347374724915,2.6830400178521203,0.6716871006919786,1.4302901581126994,5.143443813589043,1.312703471443313,1.001033809032556,2.3622254187169185,-0.6861775447402193,-0.6418661018921701,0.3488723931876654
317,Austin Reaves,23,-0.05156644129040112,0.0062656784764614755,-0.46167432829975097,0.1655557071192111,-0.10274448838854838,-0.03722581489342274,-0.25744425804981985,-0.18540884027065505,-0.38298028684933133,-0.2525895701119203,-0.14848408290147247,-0.6861775447402193,-0.6418661018921701,0.5523599498586567
318,Avery Bradley,31,0.9560610388313494,0.3148139150789014,-0.5217222630780698,-0.8292172568248956,-0.518533220663275,-0.5825434422668083,0.7069754083287627,-0.7182941056566249,-0.5041005552988058,0.3742221194603178,-0.29059971506855115,-0.6861775447402193,-0.6418661018921701,0.20408216204608642
319,Carmelo Anthony,37,-0.6716448905960938,1.3726935834301244,0.1988529542617552,0.41424894810523777,0.3130442438861783,-0.47347991679213125,0.22476557513947132,1.1468043231942695,-0.14073974995038205,1.001033809032556,0.7989534648790525,-0.6861775447402193,-0.6418661018921701,0.3495017169983631
320,D.J. Augustin,34,-0.7103997936776996,0.13850063702036428,-0.8820098717479822,-0.5183507055923622,-0.9343219529380017,0.01730594784391574,-0.7396540912391111,-0.9847367383496097,-0.019619481500907487,-1.1301259355130535,-0.4642965988283141,-0.6861775447402193,-0.6418661018921701,0.5839383727651657
321,Darren Collison,34,-0.7879095998409111,-0.7430657532723216,-0.8219619369696635,-1.0157371875644157,-0.8927430797105291,-0.6370752050041469,-0.7396540912391111,-0.9847367383496097,-0.8674613606472296,0.12349744363142261,-1.0959216306819974,-0.6861775447402193,-0.6418661018921701,-1.8634307655308004
322,Dwight Howard,36,0.2584727833624452,-1.0516139898747616,-0.19145862179731668,0.47642225835174445,1.0198850887532136,-0.6916069677414856,-0.016339341455174267,0.6139190578082996,-0.2618600183998566,0.3742221194603178,-0.3221809666612353,-0.6861775447402193,-0.6418661018921701,0.9056433910331722
323,Jay Huff,23,-0.7879095998409111,-0.963457350845493,-1.1222016108612571,-1.0157371875644157,-1.0174796993929471,-0.8552022559535011,-0.7396540912391111,-0.18540884027065505,-0.8674613606472296,-1.6315752871708438,-1.3011997660344443,-0.6861775447402193,-0.6418661018921701,-3.9830553501893124
324,Jemerrio Jones,26,-0.7879095998409111,-1.1838489484186645,-0.7619140021913446,-1.0157371875644157,-0.8095853332555838,-1.0187975441655168,-0.25744425804981985,-0.9847367383496097,-1.2308221659956533,-0.7540389217697107,-0.9853872501076028,-0.6861775447402193,-0.6418661018921701,1.0170846956717916
325,Kent Bazemore,32,-0.24534095669843006,-0.25820423861134434,-0.7619140021913446,-0.7670439465783889,-0.6848487135731658,-0.5280116795294698,-0.016339341455174267,-0.45185147296363987,-0.6252208237482805,0.24885978154587032,-0.7643184889588136,-0.6861775447402193,-0.6418661018921701,-0.6063717916761199
326,LeBron James,37,1.382364972729013,2.342416612752079,2.931033986675258,2.714661427225985,1.9761991729850845,2.3621717455494737,1.6713950747073454,1.9461322212732244,3.008387229735957,0.750309133203661,3.4833598502572065,-0.6861775447402193,-0.6418661018921701,0.666215621258871
327,Mac McClung,23,-0.7879095998409111,-0.5226741556991501,-0.7619140021913446,-0.7048706363318823,-0.8095853332555838,-0.7461387304788241,-0.25744425804981985,0.34747642511531474,0.5859818607464654,1.1263961469470036,-0.6695747341807612,-0.6861775447402193,-0.6418661018921701,0.6754602204887348
328,Malik Monk,23,0.6460218141785031,1.3726935834301244,0.3189488238183925,-0.08313753386681554,-0.019586741933603158,0.5626235752173013,0.46587049173411715,0.08103379242232991,0.7071021291959402,0.24885978154587032,0.877906593860763,-0.6861775447402193,-0.6418661018921701,0.4937136355081299
329,Mason Jones,23,-0.7879095998409111,-0.7430657532723216,-0.3716024261322729,1.346848601802838,-0.3937966009808571,-0.47347991679213125,-0.25744425804981985,-0.9847367383496097,-0.8674613606472296,0.4995844573747655,-0.2274372118831829,-0.6861775447402193,-0.6418661018921701,0.6771628943084275
330,Russell Westbrook,33,2.2349728405243403,0.3148139150789014,2.5106984432270267,2.1551016350074246,1.6435681871653036,2.8529576101855203,0.9480803249234083,-0.18540884027065505,3.3717480350843805,1.7532078365192416,1.6200660062888406,-0.6861775447402193,-0.6418661018921701,-0.13817931736273187
331,Sekou Doumbouya,21,-0.7879095998409111,-0.7430657532723216,-0.31155449135395413,0.22772901736571782,-0.18590223484349377,-1.0187975441655168,2.1536049078966366,1.6796895885802392,-0.019619481500907487,-1.3808506113419488,-0.1958559602904987,-0.6861775447402193,-0.6418661018921701,1.3961936745588017
332,Stanley Johnson,25,0.2584727833624452,-0.21412591909671,-0.31155449135395413,-0.08313753386681554,-0.10274448838854838,-0.09175757763076135,0.7069754083287627,-0.18540884027065505,-0.38298028684933133,0.8756714711181082,-0.2432278376795249,-0.6861775447402193,-0.6418661018921701,0.30460740244755574
333,Talen Horton-Tucker,21,-0.05156644129040112,0.13850063702036428,0.5591405629316677,0.28990232761222456,-0.10274448838854838,0.4535600497426243,0.9480803249234083,0.34747642511531474,0.46486159229699076,1.1263961469470036,0.2778628135997637,-0.6861775447402193,-0.6418661018921701,-0.20423125265220166
334,Trevor Ariza,36,-0.36160566594324745,0.18257895653499862,-0.9120338391371415,-0.5183507055923622,-0.019586741933603158,-0.41894815405479263,-0.25744425804981985,-0.18540884027065505,-0.6252208237482805,-1.0047635975986058,-0.6695747341807612,-0.6861775447402193,-0.6418661018921701,-0.6136887424661962
335,Wayne Ellington,34,-0.439115472106459,0.975988707798416,-1.032129708693779,-0.8292172568248956,-0.6848487135731658,-0.6370752050041469,-0.25744425804981985,-0.7182941056566249,-0.746341092197755,-0.7540389217697107,-0.2432278376795249,-0.6861775447402193,-0.6418661018921701,0.4781846587687932
336,Wenyen Gabriel,24,-0.5941350844328822,-0.6989874337576872,-0.25150655657563536,-0.02096422362030881,0.10514987774881494,-0.7461387304788241,-0.9807590078337567,0.08103379242232991,-0.5041005552988058,1.2517584848614514,-0.4485059730319719,-0.6861775447402193,-0.6418661018921701,0.14634252618456114
337,Anthony Edwards,20,2.002443422034706,2.5187298908106164,1.4598595846064488,1.4090219120493443,0.5625174832510141,1.0534094398533482,2.1536049078966366,0.6139190578082996,1.918304813690686,0.8756714711181082,2.062203528586419,0.44438646108821356,0.5541928208862781,0.21747248072313688
338,D'Angelo Russell,25,1.731159100463465,2.342416612752079,0.8894042042124206,1.2846752915563315,-0.06116561516107586,2.8529576101855203,0.9480803249234083,-0.18540884027065505,1.7971845452412114,0.4995844573747655,1.5569035031034726,0.44438646108821356,0.5541928208862781,0.09902915321244905
339,Jaden McDaniels,21,0.41349239568886836,0.40297055410817006,0.07875708470511762,-0.3940040850993489,0.3130442438861783,-0.41894815405479263,0.22476557513947132,1.1468043231942695,0.1015007869485672,2.003932512348137,0.151537807229027,0.44438646108821356,0.5541928208862781,0.15375116257347185
340,Jake Layman,27,-0.7491546967593053,-0.7430657532723216,-0.8820098717479822,-0.7048706363318823,-0.9759008261654744,-0.8552022559535011,-0.9807590078337567,-0.7182941056566249,-0.8674613606472296,-1.506212949256396,-0.9222247469222343,0.44438646108821356,0.5541928208862781,-0.10363634909018031
341,Jarred Vanderbilt,22,1.8086689066266768,-1.0956923093893958,0.1988529542617552,0.10338239687270452,2.0593569194400305,-0.3098846285801155,1.6713950747073454,0.6139190578082996,-0.019619481500907487,1.001033809032556,-0.21164658608684073,0.44438646108821356,0.5541928208862781,0.5629258053502544
342,Jaylen Nowell,22,-0.7491546967593053,-0.037812641038172855,0.018709149926798823,-0.08313753386681554,-0.6016909671182205,0.12636947331859294,-0.4985491746444654,-0.45185147296363987,-0.5041005552988058,-0.5033142459408154,0.041003426654632524,0.44438646108821356,0.5541928208862781,0.34790834442543433
343,Jordan McLaughlin,25,-0.6716448905960938,-0.5667524752137845,-0.6418181326347072,-0.6426973260853757,-0.8095853332555838,0.5626235752173013,0.7069754083287627,-0.45185147296363987,-0.5041005552988058,-0.8794012596841582,-0.7011559857734453,0.44438646108821356,0.5541928208862781,0.13080121179225343
344,Josh Okogie,23,-0.5553801813512764,-0.7430657532723216,-0.8519859043588227,-0.3940040850993489,-0.8511642064830565,-0.7461387304788241,-0.25744425804981985,-0.45185147296363987,-0.6252208237482805,-0.6286765838552629,-0.8748528695332082,0.44438646108821356,0.5541928208862781,0.003276772987355836
345,Karl-Anthony Towns,26,2.079953228197917,0.975988707798416,2.240482736724592,2.901181357965505,2.641461144624648,0.9443459143786713,0.9480803249234083,1.9461322212732244,2.523906155938059,2.5053818640059276,2.5832941798657076,0.44438646108821356,0.5541928208862781,0.8287839908360057
346,Leandro Bolmaro,21,-0.7103997936776996,-0.963457350845493,-0.9120338391371415,-0.7670439465783889,-0.9343219529380017,-0.6916069677414856,-0.9807590078337567,-0.9847367383496097,-0.746341092197755,-1.1301259355130535,-1.0801310048856552,0.44438646108821356,0.5541928208862781,-0.8505093787369498
347,Malik Beasley,25,-0.09032134437200691,2.386494932266713,-0.4016263935214322,-0.5183507055923622,-0.2274811080709665,-0.20082110310543844,-0.25744425804981985,-0.45185147296363987,-0.6252208237482805,-0.6286765838552629,0.6094659553229475,0.44438646108821356,0.5541928208862781,0.08583551388794011
348,McKinley Wright IV,23,-0.7879095998409111,-1.0075356703601275,-1.1522255782504165,-1.0157371875644157,-1.4332684316676738,-0.6916069677414856,-1.462968841023048,-0.9847367383496097,-0.9885816290967042,-1.7569376250852915,-1.1432935080710236,0.44438646108821356,0.5541928208862781,2.267119707137068
349,Nathan Knight,24,-0.7103997936776996,-1.0075356703601275,-0.6117941652455479,-0.02096422362030881,-0.4769543474358025,-0.6916069677414856,-0.9807590078337567,-0.45185147296363987,-0.6252208237482805,-0.6286765838552629,-0.7169466115697873,0.44438646108821356,0.5541928208862781,0.4871085116871581
350,Naz Reid,22,-0.5553801813512764,-0.21412591909671,-0.011314817462360438,0.1655557071192111,0.18830762420376018,-0.5280116795294698,-0.25744425804981985,1.4132469558872545,0.1015007869485672,0.750309133203661,0.009422175061948474,0.44438646108821356,0.5541928208862781,0.4407467796408997
351,Patrick Beverley,33,1.3048551665658015,0.6674404711959758,-0.22148258918647606,0.41424894810523777,0.2714653706587054,1.4896635417520565,1.4302901581126994,1.4132469558872545,0.3437413238475163,1.7532078365192416,0.151537807229027,0.44438646108821356,0.5541928208862781,0.07015967758813264
352,Taurean Prince,27,-0.4778703751880648,0.2707355955642671,-0.5217222630780698,-0.2696574646063356,-0.3937966009808571,-0.47347991679213125,0.22476557513947132,-0.18540884027065505,-0.2618600183998566,0.12349744363142261,-0.14848408290147247,0.44438646108821356,0.5541928208862781,0.4125398250016876
353,Anthony Gill,29,-0.7879095998409111,-0.9193790313308587,-0.6418181326347072,-0.2696574646063356,-0.6432698403456931,-0.6916069677414856,-1.2218639244284024,-0.18540884027065505,-0.746341092197755,-0.37795190802636774,-0.6537841083844191,-0.5084159086036735,-0.6738462869931982,1.0946958522621062
354,Brad Wanamaker,32,-0.7103997936776996,-0.8753007118162245,-0.43165036091059156,-0.3318307748528422,-0.7264275868006385,0.2899647615306085,-0.7396540912391111,-0.18540884027065505,-0.019619481500907487,0.4995844573747655,-0.7327372373661295,-0.5084159086036735,-0.6738462869931982,-0.41530214621865086
355,Bradley Beal,28,0.7622865234233205,1.152301985856953,2.9910819214535764,2.1551016350074246,0.5209386100235416,2.5802987964988278,0.7069754083287627,0.08103379242232991,2.8872669612864827,1.001033809032556,2.3622254187169185,-0.5084159086036735,-0.6738462869931982,0.05530506561013123
356,Cassius Winston,23,-0.7879095998409111,-0.7871440727869559,-1.0021057413046195,-0.6426973260853757,-1.3916895584402011,-0.47347991679213125,-1.462968841023048,-0.9847367383496097,-0.746341092197755,-0.37795190802636774,-0.9853872501076028,-0.5084159086036735,-0.6738462869931982,0.0406624978748807
357,Corey Kispert,22,0.6072669110968973,0.6674404711959758,-0.46167432829975097,-0.5183507055923622,-0.3106388545259117,-0.41894815405479263,-0.25744425804981985,-0.18540884027065505,-0.5041005552988058,-0.5033142459408154,-0.006368450734393831,-0.5084159086036735,-0.6738462869931982,0.3775318991081617
358,Craig Sword,28,-0.7879095998409111,-1.0516139898747616,-0.9120338391371415,-1.0157371875644157,-1.4332684316676738,-0.8552022559535011,1.6713950747073454,-0.9847367383496097,-0.8674613606472296,0.8756714711181082,-0.9853872501076028,-0.5084159086036735,-0.6738462869931982,1.7863370104196536
359,Daniel Gafford,23,1.2661002634841956,-1.1838489484186645,0.49909262815334887,0.28990232761222456,0.9367273422982683,-0.5280116795294698,-0.4985491746444654,2.745460119352179,-0.14073974995038205,1.001033809032556,0.1831190588217113,-0.5084159086036735,-0.6738462869931982,1.3386516732588734
360,Deni Avdija,21,-0.4778703751880648,0.22665727604963293,-0.04133878485151984,0.04120908662619779,0.7288329761609049,0.07183771058125435,0.22476557513947132,0.34747642511531474,0.1015007869485672,0.8756714711181082,0.025212800858290498,-0.5084159086036735,-0.6738462869931982,0.030818539836803823
361,Isaiah Todd,20,-0.7879095998409111,-0.6108307947284187,-0.9720817739154604,-0.7048706363318823,-1.0174796993929471,-0.8552022559535011,-0.7396540912391111,-0.45185147296363987,-0.8674613606472296,-1.6315752871708438,-1.032759127496629,-0.5084159086036735,-0.6738462869931982,-1.3486840450352187
362,Ish Smith,33,-0.7491546967593053,-0.7430657532723216,0.46906866076418935,-0.7670439465783889,-0.518533220663275,1.0534094398533482,0.22476557513947132,0.08103379242232991,0.22262105539804164,-0.5033142459408154,-0.3063903408648933,-0.5084159086036735,-0.6738462869931982,-0.49638744630889353
363,Jaime Echenique,24,-0.7879095998409111,-1.1838489484186645,-1.2122735130287352,-1.0157371875644157,-1.4332684316676738,-1.0187975441655168,-1.462968841023048,-0.9847367383496097,-1.2308221659956533,-2.0076623009141867,-1.3011997660344443,-0.5084159086036735,-0.6738462869931982,
364,Joel Ayayi,21,-0.7879095998409111,-1.1397706289040301,-1.0021057413046195,-1.0157371875644157,-1.2669529387577831,-0.6916069677414856,-1.462968841023048,-0.9847367383496097,-1.2308221659956533,-2.0076623009141867,-1.2538278886454182,-0.5084159086036735,-0.6738462869931982,-2.7330203387240366
365,Jordan Goodwin,23,-0.7879095998409111,-0.963457350845493,-0.9120338391371415,-1.0157371875644157,-1.2253740655303105,-1.0187975441655168,-1.462968841023048,-0.9847367383496097,-1.2308221659956533,-1.3808506113419488,-1.3011997660344443,-0.5084159086036735,-0.6738462869931982,-3.9830553501893124
366,Jordan Schakel,23,-0.7879095998409111,-0.5226741556991501,-0.8219619369696635,-0.7048706363318823,-0.6016909671182205,-1.0187975441655168,-0.7396540912391111,-0.9847367383496097,-0.8674613606472296,-2.0076623009141867,-1.0959216306819974,-0.5084159086036735,-0.6738462869931982,-2.368771726111638
367,Kentavious Caldwell-Pope,28,2.1962179374427344,1.152301985856953,0.4390446933750301,0.22772901736571782,-0.019586741933603158,0.01730594784391574,1.1891852415180542,-0.18540884027065505,0.3437413238475163,0.24885978154587032,0.7831628390827102,-0.5084159086036735,-0.6738462869931982,0.25507705169638334
368,Kristaps Porzingis,26,1.1885904573209842,0.975988707798416,1.820147193276361,2.465968186239958,1.934620299757612,0.23543299879326993,0.22476557513947132,3.278345384738149,0.7071021291959402,1.377120822775899,1.8885066448266559,-0.5084159086036735,-0.6738462869931982,0.35456041336976557
369,Kyle Kuzma,26,1.769914003545071,1.3286152639154902,1.3397637150498112,1.0359820505703046,2.100935792667503,0.8898141516413327,-0.016339341455174267,1.4132469558872545,1.918304813690686,0.3742221194603178,1.3989972451400516,-0.5084159086036735,-0.6738462869931982,0.11397992250227158
370,Raul Neto,29,-0.05156644129040112,-0.43451751666988153,0.16882898687259568,-0.08313753386681554,-0.6432698403456931,0.6716871006919786,0.46587049173411715,-0.9847367383496097,0.1015007869485672,-0.12722723219747256,-0.11690283130878829,-0.5084159086036735,-0.6738462869931982,0.05800610928895117
371,Rui Hachimura,23,-0.2840958597800359,0.09442231750572994,0.6191884977099862,-0.02096422362030881,0.14672875097628746,-0.41894815405479263,-0.25744425804981985,-0.45185147296363987,-0.2618600183998566,-0.37795190802636774,0.48314094895221094,-0.5084159086036735,-0.6738462869931982,0.3392811337634474
372,Thomas Bryant,24,-0.439115472106459,-0.4785958361845158,-0.04133878485151984,-0.08313753386681554,0.22988649743123288,-0.5280116795294698,-0.9807590078337567,1.1468043231942695,-0.38298028684933133,-0.0018648942830248399,-0.1326934571051303,-0.5084159086036735,-0.6738462869931982,0.5219409573641177
373,Tomá Satoranský,30,-0.2840958597800359,-0.7430657532723216,-0.46167432829975097,-0.3940040850993489,-0.4769543474358025,0.7807506261666555,-0.25744425804981985,-0.7182941056566249,-0.2618600183998566,-0.37795190802636774,-0.7327372373661295,-0.5084159086036735,-0.6738462869931982,-0.5565634405890629
374,Tremont Waters,24,-0.7879095998409111,0.13850063702036428,-0.7018660674130259,-1.0157371875644157,-0.8927430797105291,0.23543299879326993,2.635814741085928,-0.9847367383496097,0.3437413238475163,-0.37795190802636774,-0.7801091147551558,-0.5084159086036735,-0.6738462869931982,-1.3500028792305396
375,Vernon Carey Jr.,20,-0.7491546967593053,-1.1838489484186645,-0.6418181326347072,0.1655557071192111,-0.7264275868006385,-1.0187975441655168,-0.7396540912391111,-0.7182941056566249,-0.746341092197755,-1.2554882734275012,-0.843271617940524,-0.5084159086036735,-0.6738462869931982,-0.008163318117710261
376,Anthony Lamb,24,-0.7879095998409111,-0.7430657532723216,-1.2122735130287352,-1.0157371875644157,-1.2253740655303105,-0.47347991679213125,-1.462968841023048,-0.9847367383496097,-1.2308221659956533,-2.0076623009141867,-1.3011997660344443,-0.5937414939492156,0.019057723529075813,-3.9830553501893124
377,Dejounte Murray,25,1.8474238097082825,0.71151879071061,2.961057954064417,1.2225019813098248,2.0177780462125576,3.99812462766963,3.359129490869864,-0.18540884027065505,1.918304813690686,0.4995844573747655,2.030622276993735,-0.5937414939492156,0.019057723529075813,-0.003613777781749529
378,Devin Vassell,21,0.45224729877047415,1.1963803053715873,0.40902072598587086,-0.14531084411332226,0.3546231171136508,0.01730594784391574,1.1891852415180542,0.6139190578082996,-0.2618600183998566,0.4995844573747655,0.6410472069156318,-0.5937414939492156,0.019057723529075813,0.05743973767584992
379,Devontae Cacok,25,-0.7879095998409111,-1.1838489484186645,-0.5817701978563884,-0.7048706363318823,-0.26905998129843917,-0.8006704932161625,-0.25744425804981985,0.34747642511531474,-0.9885816290967042,-0.6286765838552629,-0.81169036634784,-0.5937414939492156,0.019057723529075813,1.0278608595637333
380,Doug McDermott,30,1.1885904573209842,1.02006702731305,0.018709149926798823,-0.3940040850993489,-0.4769543474358025,-0.3098846285801155,-0.7396540912391111,-0.7182941056566249,-0.2618600183998566,-0.12722723219747256,0.48314094895221094,-0.5937414939492156,0.019057723529075813,0.4588929609923294
